customer_id,visit_freq,avg_basket,last_coupon_days,reward_points
CUST_02391,11,57.44,12,959
CUST_02392,9,19.1,3,2000
CUST_02393,7,47.7,6,993
CUST_02394,17,7.43,45,1759
CUST_02395,17,51.3,58,1009
CUST_02396,2,31.1,8,878
CUST_02397,6,40.73,22,691
CUST_02398,14,57.45,32,1558
CUST_02399,6,9.19,32,866
CUST_02400,2,22.89,19,1060
CUST_02401,1,51.43,3,106
CUST_02402,10,92.46,0,1320
CUST_02403,5,36.55,53,1764
CUST_02404,2,54.78,41,1848
CUST_02405,16,37.33,33,1120
CUST_02406,2,88.56,26,280
CUST_02407,10,5.0,20,1133
CUST_02408,2,42.37,23,548
CUST_02409,16,5.0,14,551
CUST_02410,16,5.0,34,1620
CUST_02411,19,47.44,24,1837
CUST_02412,7,43.49,54,187
CUST_02413,12,32.88,8,751
CUST_02414,15,37.35,16,869
CUST_02415,8,117.46,20,1511
CUST_02416,6,33.55,59,1377
CUST_02417,10,52.75,12,18
CUST_02418,3,23.77,2,858
CUST_02419,19,47.38,3,1416
CUST_02420,17,34.04,3,1860
CUST_02421,7,29.74,42,1284
CUST_02422,4,85.47,27,984
CUST_02423,14,69.43,6,409
CUST_02424,15,43.42,25,1426
CUST_02425,8,5.0,10,1693
CUST_02426,15,30.97,23,483
CUST_02427,14,107.58,42,1327
CUST_02428,9,34.23,9,623
CUST_02429,8,67.58,36,655
CUST_02430,17,76.05,12,767
CUST_02431,2,45.47,60,1990
CUST_02432,3,18.95,43,17
CUST_02433,8,5.0,41,183
CUST_02434,12,57.1,38,404
CUST_02435,1,19.63,18,798
CUST_02436,10,44.4,50,1920
CUST_02437,3,8.75,18,1154
CUST_02438,6,33.37,11,478
CUST_02439,7,40.84,51,1816
CUST_02440,18,46.71,21,1780
CUST_02441,11,12.13,46,7
CUST_02442,19,69.92,36,704
CUST_02443,5,25.08,55,1341
CUST_02444,19,5.0,29,1414
CUST_02445,11,37.27,45,1542
CUST_02446,12,40.86,11,1159
CUST_02447,10,44.01,28,530
CUST_02448,8,74.05,20,912
CUST_02449,9,34.09,10,1674
CUST_02450,4,37.01,59,1390
CUST_02451,5,12.42,36,1512
CUST_02452,8,60.51,47,688
CUST_02453,9,44.61,57,1034
CUST_02454,15,29.5,17,552
CUST_02455,15,5.0,43,445
CUST_02456,16,76.11,58,1137
CUST_02457,14,9.31,26,1715
CUST_02458,8,25.22,36,705
CUST_02459,18,48.96,47,195
CUST_02460,10,10.09,11,859
CUST_02461,6,5.0,22,1760
CUST_02462,12,5.0,33,1866
CUST_02463,2,58.02,60,1346
CUST_02464,7,26.37,37,1959
CUST_02465,16,113.18,22,1796
CUST_02466,3,15.14,52,1535
CUST_02467,13,16.96,24,627
CUST_02468,3,25.87,3,980
CUST_02469,18,46.08,29,1685
CUST_02470,11,28.24,29,629
CUST_02471,8,55.31,12,1188
CUST_02472,6,15.54,41,1275
CUST_02473,1,5.46,48,1802
CUST_02474,1,5.0,13,43
CUST_02475,8,5.0,55,1493
CUST_02476,5,27.05,46,488
CUST_02477,16,32.48,7,180
CUST_02478,11,24.21,54,1100
CUST_02479,5,71.09,23,373
CUST_02480,4,70.7,17,627
CUST_02481,6,31.63,34,956
CUST_02482,14,5.0,24,66
CUST_02483,19,25.83,16,1548
CUST_02484,9,25.0,31,1115
CUST_02485,12,23.57,55,1781
CUST_02486,11,22.56,23,778
CUST_02487,14,23.66,6,650
CUST_02488,16,30.34,12,1876
CUST_02489,1,24.11,26,1267
CUST_02490,13,45.21,47,340
CUST_02491,13,49.01,4,902
CUST_02492,2,17.23,35,1808
CUST_02493,4,71.78,25,1327
CUST_02494,6,15.5,41,397
CUST_02495,5,5.0,44,702
CUST_02496,3,49.52,30,1471
CUST_02497,1,19.56,9,96
CUST_02498,4,48.03,45,1354
CUST_02499,2,5.0,25,1228
CUST_02500,5,74.81,21,448
CUST_02501,3,56.81,11,1441
CUST_02502,9,5.0,31,1672
CUST_02503,6,5.0,26,76
CUST_02504,18,81.81,32,895
CUST_02505,6,21.57,60,548
CUST_02506,19,19.15,52,797
CUST_02507,12,5.0,51,1448
CUST_02508,11,31.23,19,1452
CUST_02509,2,34.31,38,1508
CUST_02510,15,57.89,40,814
CUST_02511,12,5.02,39,1021
CUST_02512,12,5.0,58,134
CUST_02513,9,51.27,12,653
CUST_02514,2,65.17,13,1277
CUST_02515,3,5.0,43,1583
CUST_02516,12,67.04,39,1278
CUST_02517,16,40.94,52,645
CUST_02518,1,67.3,21,1825
CUST_02519,3,38.24,17,719
CUST_02520,2,5.0,47,1522
CUST_02521,9,36.2,28,612
CUST_02522,19,66.5,42,483
CUST_02523,15,17.66,15,1069
CUST_02524,18,30.3,45,1466
CUST_02525,11,35.6,34,1605
CUST_02526,16,5.0,52,647
CUST_02527,17,81.78,33,791
CUST_02528,5,17.47,2,578
CUST_02529,12,52.64,3,1027
CUST_02530,11,37.83,53,1759
CUST_02531,15,71.44,4,0
CUST_02532,3,50.15,9,1313
CUST_02533,1,34.13,51,108
CUST_02534,16,17.66,28,1800
CUST_02535,2,59.95,31,1598
CUST_02536,2,5.0,30,459
CUST_02537,3,56.15,1,265
CUST_02538,8,12.52,11,1161
CUST_02539,15,71.31,26,1457
CUST_02540,7,44.03,4,43
CUST_02541,6,56.1,36,885
CUST_02542,9,42.05,26,1533
CUST_02543,1,5.0,22,943
CUST_02544,8,18.48,32,982
CUST_02545,3,56.81,3,261
CUST_02546,4,44.17,58,727
CUST_02547,15,69.52,20,632
CUST_02548,6,50.08,23,151
CUST_02549,15,15.83,43,212
CUST_02550,3,20.1,30,1015
CUST_02551,14,42.57,43,1257
CUST_02552,14,5.0,47,862
CUST_02553,4,81.84,23,622
CUST_02554,12,51.04,48,1977
CUST_02555,17,70.68,52,360
CUST_02556,7,5.0,9,319
CUST_02557,9,71.11,48,221
CUST_02558,3,95.79,48,1975
CUST_02559,13,6.98,49,1761
CUST_02560,15,59.29,1,209
CUST_02561,18,40.03,30,1419
CUST_02562,19,5.0,24,930
CUST_02563,1,52.32,3,1606
CUST_02564,6,60.84,50,488
CUST_02565,2,24.97,10,1895
CUST_02566,14,69.15,16,600
CUST_02567,6,5.0,43,773
CUST_02568,14,5.0,1,1984
CUST_02569,4,43.41,5,877
CUST_02570,8,40.63,8,1487
CUST_02571,3,22.09,4,699
CUST_02572,19,60.24,19,1647
CUST_02573,14,53.27,28,451
CUST_02574,17,61.45,20,412
CUST_02575,8,36.92,8,1957
CUST_02576,14,55.06,27,1774
CUST_02577,6,28.86,60,475
CUST_02578,16,91.35,54,255
CUST_02579,19,19.69,7,1173
CUST_02580,14,92.63,30,126
CUST_02581,19,40.87,19,391
CUST_02582,3,5.61,26,1854
CUST_02583,10,74.2,7,479
CUST_02584,19,43.15,53,992
CUST_02585,9,61.28,20,1420
CUST_02586,13,70.6,60,922
CUST_02587,7,48.45,27,401
CUST_02588,14,25.19,22,273
CUST_02589,9,64.39,5,844
CUST_02590,19,40.02,2,1981
CUST_02591,15,57.15,4,1933
CUST_02592,14,5.0,8,138
CUST_02593,6,51.17,6,102
CUST_02594,4,24.04,59,1265
CUST_02595,8,81.33,3,1140
CUST_02596,17,55.58,38,1237
CUST_02597,9,46.0,4,483
CUST_02598,1,52.16,10,528
CUST_02599,14,15.04,60,1714
CUST_02600,11,80.58,14,223
CUST_02601,3,89.78,33,1293
CUST_02602,9,49.82,12,1848
CUST_02603,14,79.76,53,1884
CUST_02604,9,25.77,47,1157
CUST_02605,4,20.07,6,113
CUST_02606,4,41.02,39,1464
CUST_02607,8,50.87,5,643
CUST_02608,2,30.15,55,650
CUST_02609,9,53.44,38,1388
CUST_02610,14,47.66,49,1255
CUST_02611,9,15.04,29,457
CUST_02612,16,52.97,21,374
CUST_02613,17,61.59,24,1627
CUST_02614,16,44.29,27,1802
CUST_02615,12,68.82,53,610
CUST_02616,3,9.56,19,206
CUST_02617,11,51.7,38,1543
CUST_02618,14,10.74,2,1491
CUST_02619,18,12.15,4,1905
CUST_02620,5,24.23,0,1466
CUST_02621,16,16.45,14,916
CUST_02622,5,26.3,25,320
CUST_02623,3,34.65,2,92
CUST_02624,12,60.93,39,1431
CUST_02625,1,31.97,56,1181
CUST_02626,9,5.0,40,871
CUST_02627,9,68.5,46,98
CUST_02628,4,19.07,41,224
CUST_02629,3,38.53,33,851
CUST_02630,17,51.16,51,440
CUST_02631,2,44.99,4,719
CUST_02632,1,67.35,30,584
CUST_02633,8,51.98,50,1424
CUST_02634,13,18.47,12,1594
CUST_02635,15,94.46,42,1822
CUST_02636,8,44.86,0,63
CUST_02637,12,36.32,21,767
CUST_02638,12,64.1,14,559
CUST_02639,14,46.24,25,1302
CUST_02640,15,49.98,17,1733
CUST_02641,15,102.3,47,669
CUST_02642,9,33.12,8,1846
CUST_02643,19,32.06,0,1542
CUST_02644,8,42.91,42,1271
CUST_02645,19,66.79,8,367
CUST_02646,6,5.0,22,743
CUST_02647,19,5.0,42,617
CUST_02648,4,25.32,44,1005
CUST_02649,7,5.0,57,1994
CUST_02650,4,29.38,1,1121
CUST_02651,12,52.56,13,1291
CUST_02652,13,17.73,37,1083
CUST_02653,3,5.0,39,499
CUST_02654,12,41.73,17,1331
CUST_02655,2,61.56,15,1516
CUST_02656,2,5.0,52,1006
CUST_02657,9,60.51,28,410
CUST_02658,1,60.43,43,1017
CUST_02659,8,63.85,10,1163
CUST_02660,6,70.46,5,1932
CUST_02661,6,95.05,2,1351
CUST_02662,18,31.1,13,463
CUST_02663,17,42.74,59,701
CUST_02664,12,29.59,1,1660
CUST_02665,6,40.05,31,1948
CUST_02666,8,78.32,30,162
CUST_02667,19,6.37,10,59
CUST_02668,10,18.47,21,1948
CUST_02669,1,74.43,2,1054
CUST_02670,13,65.5,49,332
CUST_02671,17,30.92,30,75
CUST_02672,3,61.36,32,1778
CUST_02673,8,48.53,23,316
CUST_02674,14,77.51,0,1793
CUST_02675,3,41.86,43,1440
CUST_02676,16,65.64,14,1991
CUST_02677,13,106.05,36,189
CUST_02678,17,54.95,26,1512
CUST_02679,13,41.23,37,1912
CUST_02680,6,58.06,47,1338
CUST_02681,17,30.87,26,295
CUST_02682,14,99.7,43,500
CUST_02683,17,44.5,11,176
CUST_02684,8,33.18,2,799
CUST_02685,11,19.11,29,805
CUST_02686,1,67.43,31,859
CUST_02687,7,61.68,22,1742
CUST_02688,17,27.57,1,214
CUST_02689,10,54.41,6,1879
CUST_02690,11,5.0,33,652
CUST_02691,9,44.62,31,596
CUST_02692,9,51.32,52,1717
CUST_02693,5,82.68,38,1355
CUST_02694,17,20.73,31,127
CUST_02695,9,8.04,42,1292
CUST_02696,17,17.61,42,550
CUST_02697,19,6.59,13,1558
CUST_02698,7,73.42,2,1777
CUST_02699,9,78.72,45,1389
CUST_02700,7,48.01,31,618
CUST_02701,13,70.53,42,347
CUST_02702,11,43.35,35,141
CUST_02703,14,37.62,16,1168
CUST_02704,19,31.67,47,791
CUST_02705,11,32.24,2,244
CUST_02706,13,5.0,56,1465
CUST_02707,14,46.61,9,702
CUST_02708,13,38.99,52,1313
CUST_02709,1,58.63,46,1714
CUST_02710,8,42.34,39,1135
CUST_02711,12,35.93,17,213
CUST_02712,19,18.22,2,1673
CUST_02713,12,41.8,38,1909
CUST_02714,8,58.46,9,199
CUST_02715,8,11.42,51,404
CUST_02716,13,42.19,8,420
CUST_02717,12,45.83,45,6
CUST_02718,16,22.05,54,1881
CUST_02719,1,25.3,45,1548
CUST_02720,13,45.77,10,591
CUST_02721,7,11.66,59,285
CUST_02722,5,48.75,32,670
CUST_02723,8,17.62,35,388
CUST_02724,14,66.57,25,415
CUST_02725,13,98.45,26,783
CUST_02726,15,18.48,37,1006
CUST_02727,17,53.36,21,1736
CUST_02728,15,21.83,25,1173
CUST_02729,18,66.02,21,1983
CUST_02730,18,8.37,4,1014
CUST_02731,2,52.01,34,427
CUST_02732,4,18.18,1,1831
CUST_02733,1,34.83,34,1004
CUST_02734,4,14.22,8,1316
CUST_02735,18,60.56,50,333
CUST_02736,5,19.08,50,271
CUST_02737,19,53.8,48,1066
CUST_02738,15,31.4,17,1491
CUST_02739,8,37.14,42,318
CUST_02740,17,43.69,11,1515
CUST_02741,1,20.95,2,526
CUST_02742,12,45.26,17,759
CUST_02743,19,78.26,55,1195
CUST_02744,15,20.55,37,1753
CUST_02745,9,69.3,6,1672
CUST_02746,7,77.45,32,320
CUST_02747,2,19.6,5,738
CUST_02748,9,5.0,17,1067
CUST_02749,10,47.55,44,1555
CUST_02750,2,26.31,21,1654
CUST_02751,19,86.72,50,453
CUST_02752,11,40.87,38,745
CUST_02753,13,19.95,50,1993
CUST_02754,10,11.32,8,1903
CUST_02755,14,67.25,34,1914
CUST_02756,18,25.72,22,928
CUST_02757,19,41.1,11,847
CUST_02758,9,63.9,51,867
CUST_02759,7,27.89,23,773
CUST_02760,3,38.85,49,82
CUST_02761,6,39.59,39,542
CUST_02762,2,57.08,8,321
CUST_02763,6,54.77,12,785
CUST_02764,3,34.5,39,1257
CUST_02765,16,41.59,53,539
CUST_02766,8,30.71,41,251
CUST_02767,2,5.0,16,835
CUST_02768,17,46.44,6,1788
CUST_02769,9,87.3,16,448
CUST_02770,12,17.91,54,1262
CUST_02771,3,20.67,49,489
CUST_02772,11,18.23,23,1905
CUST_02773,1,58.11,1,463
CUST_02774,13,51.21,34,1964
CUST_02775,15,36.04,60,313
CUST_02776,5,17.05,27,1198
CUST_02777,17,42.31,18,1729
CUST_02778,6,5.0,32,1203
CUST_02779,11,43.59,20,1955
CUST_02780,18,61.79,52,384
CUST_02781,4,8.72,9,294
CUST_02782,3,5.0,52,1238
CUST_02783,13,79.49,45,985
CUST_02784,9,24.71,44,1738
CUST_02785,6,68.4,8,761
CUST_02786,12,36.15,37,1897
CUST_02787,2,35.95,5,768
CUST_02788,3,50.96,50,1098
CUST_02789,3,17.9,52,343
CUST_02790,12,43.31,41,1737
CUST_02791,15,30.46,54,141
CUST_02792,9,6.99,34,717
CUST_02793,8,48.44,17,1222
CUST_02794,11,33.42,52,1942
CUST_02795,16,36.07,18,1194
CUST_02796,4,9.75,4,405
CUST_02797,1,79.79,24,1851
CUST_02798,7,61.92,10,227
CUST_02799,2,64.1,9,410
CUST_02800,5,32.36,16,951
CUST_02801,7,5.0,35,897
CUST_02802,4,88.82,25,1958
CUST_02803,5,38.47,30,690
CUST_02804,1,21.28,31,877
CUST_02805,1,50.42,20,786
CUST_02806,15,69.18,17,61
CUST_02807,19,39.42,59,1350
CUST_02808,10,71.96,17,1739
CUST_02809,18,67.07,0,1986
CUST_02810,3,13.09,13,1982
CUST_02811,11,23.16,7,878
CUST_02812,15,63.94,1,1156
CUST_02813,11,5.0,50,1607
CUST_02814,17,36.26,14,1613
CUST_02815,17,5.0,59,1212
CUST_02816,6,28.09,33,355
CUST_02817,5,32.53,35,70
CUST_02818,8,31.04,0,262
CUST_02819,2,26.19,50,305
CUST_02820,16,12.57,20,557
CUST_02821,12,97.3,41,1247
CUST_02822,6,86.69,0,1351
CUST_02823,1,10.95,31,761
CUST_02824,4,79.55,19,587
CUST_02825,17,30.01,53,73
CUST_02826,13,43.23,46,1534
CUST_02827,18,38.42,35,141
CUST_02828,5,23.51,38,1608
CUST_02829,3,64.6,29,101
CUST_02830,11,43.15,6,1629
CUST_02831,13,28.09,21,1604
CUST_02832,4,7.39,56,1088
CUST_02833,14,17.66,49,192
CUST_02834,11,5.0,44,952
CUST_02835,10,40.31,9,1085
CUST_02836,19,10.08,55,1555
CUST_02837,18,33.36,7,1264
CUST_02838,6,74.25,26,1738
CUST_02839,15,69.98,9,409
CUST_02840,10,39.19,13,299
CUST_02841,5,37.82,45,1218
CUST_02842,5,87.0,58,453
CUST_02843,10,53.02,51,573
CUST_02844,5,31.8,53,618
CUST_02845,3,5.0,10,636
CUST_02846,6,49.85,5,300
CUST_02847,4,60.73,20,778
CUST_02848,18,24.21,32,1479
CUST_02849,9,47.28,18,988
CUST_02850,17,30.91,38,201
CUST_02851,13,35.4,23,673
CUST_02852,15,5.0,17,1879
CUST_02853,17,34.46,34,301
CUST_02854,13,64.23,51,1647
CUST_02855,16,24.21,42,336
CUST_02856,4,41.31,36,31
CUST_02857,5,21.1,18,1994
CUST_02858,5,49.01,52,1121
CUST_02859,9,34.59,23,1782
CUST_02860,17,16.52,55,772
CUST_02861,13,73.31,33,1214
CUST_02862,2,63.22,21,1564
CUST_02863,13,24.88,3,1071
CUST_02864,19,52.44,56,1273
CUST_02865,3,53.44,9,1249
CUST_02866,10,56.06,1,1295
CUST_02867,2,5.0,7,664
CUST_02868,13,65.17,32,1508
CUST_02869,19,25.76,58,327
CUST_02870,17,31.05,37,796
CUST_02871,14,105.95,42,1203
CUST_02872,12,47.55,58,813
CUST_02873,12,30.34,27,664
CUST_02874,11,5.0,9,745
CUST_02875,7,74.74,44,1046
CUST_02876,4,6.37,0,929
CUST_02877,19,14.91,33,962
CUST_02878,1,31.72,2,1629
CUST_02879,3,75.41,8,1393
CUST_02880,13,59.33,4,1268
CUST_02881,15,36.05,41,1825
CUST_02882,2,47.71,9,1183
CUST_02883,11,24.99,11,372
CUST_02884,4,43.49,17,284
CUST_02885,19,41.83,57,520
CUST_02886,17,64.22,20,1473
CUST_02887,3,64.18,20,696
CUST_02888,18,52.35,0,806
CUST_02889,8,30.94,2,646
CUST_02890,19,58.55,4,1645
CUST_02891,5,37.7,24,1604
CUST_02892,7,12.95,57,135
CUST_02893,8,29.92,48,95
CUST_02894,5,42.11,7,1142
CUST_02895,17,62.76,16,1397
CUST_02896,5,35.41,8,273
CUST_02897,4,9.77,31,1893
CUST_02898,19,41.42,5,877
CUST_02899,2,42.84,48,849
CUST_02900,11,44.65,39,1200
CUST_02901,13,63.0,20,1896
CUST_02902,15,65.47,6,1772
CUST_02903,12,25.14,6,783
CUST_02904,11,24.6,46,1300
CUST_02905,7,14.0,38,1161
CUST_02906,5,57.47,53,1897
CUST_02907,17,76.22,26,131
CUST_02908,9,32.12,7,1067
CUST_02909,14,33.96,8,1146
CUST_02910,12,76.67,27,1159
CUST_02911,6,52.64,14,1390
CUST_02912,17,50.91,1,372
CUST_02913,19,10.23,6,1149
CUST_02914,19,56.97,46,1462
CUST_02915,16,16.77,17,1810
CUST_02916,12,11.65,21,1599
CUST_02917,12,31.33,49,807
CUST_02918,6,25.36,9,743
CUST_02919,4,34.46,53,50
CUST_02920,6,5.0,49,1160
CUST_02921,11,63.97,32,1181
CUST_02922,1,68.19,6,55
CUST_02923,15,5.0,2,1616
CUST_02924,11,64.46,13,743
CUST_02925,19,19.74,43,427
CUST_02926,18,61.42,45,442
CUST_02927,17,38.29,60,1934
CUST_02928,19,40.72,35,1987
CUST_02929,14,35.37,12,325
CUST_02930,18,70.3,15,639
CUST_02931,19,9.01,15,1661
CUST_02932,15,55.2,53,828
CUST_02933,15,67.53,4,79
CUST_02934,4,57.91,51,473
CUST_02935,7,98.12,24,376
CUST_02936,13,26.78,37,1892
CUST_02937,3,63.93,37,918
CUST_02938,16,37.35,49,332
CUST_02939,9,70.84,37,1198
CUST_02940,8,39.81,38,1680
CUST_02941,13,30.3,55,440
CUST_02942,17,72.65,55,125
CUST_02943,17,27.71,47,1717
CUST_02944,17,5.0,40,218
CUST_02945,1,27.08,25,947
CUST_02946,8,55.48,58,277
CUST_02947,19,74.8,12,1508
CUST_02948,6,42.78,43,594
CUST_02949,3,72.95,50,934
CUST_02950,5,6.05,25,140
CUST_02951,13,28.92,54,845
CUST_02952,15,32.79,54,1007
CUST_02953,14,37.14,0,1630
CUST_02954,16,42.1,7,876
CUST_02955,18,57.27,3,1729
CUST_02956,11,28.88,20,109
CUST_02957,3,43.48,21,1075
CUST_02958,10,38.87,50,1638
CUST_02959,10,16.85,52,612
CUST_02960,16,37.16,57,1677
CUST_02961,12,36.41,36,712
CUST_02962,2,35.87,48,1993
CUST_02963,9,40.79,2,1342
CUST_02964,3,41.89,18,1222
CUST_02965,15,29.19,0,795
CUST_02966,3,71.82,28,728
CUST_02967,19,10.76,22,1069
CUST_02968,18,21.98,32,504
CUST_02969,8,109.5,54,1563
CUST_02970,17,14.05,51,1537
CUST_02971,8,6.16,40,1918
CUST_02972,7,58.36,22,1040
CUST_02973,7,5.0,4,314
CUST_02974,3,34.12,6,1459
CUST_02975,1,93.65,56,1411
CUST_02976,4,5.0,57,76
CUST_02977,5,5.0,5,977
CUST_02978,1,5.0,48,898
CUST_02979,15,62.46,21,1394
CUST_02980,5,68.12,48,1188
CUST_02981,13,27.19,12,1632
CUST_02982,8,57.08,11,1640
CUST_02983,8,74.76,3,1047
CUST_02984,5,84.68,7,711
CUST_02985,9,33.84,36,1058
CUST_02986,1,5.0,30,1537
CUST_02987,4,19.48,36,1824
CUST_02988,3,29.33,44,1867
CUST_02989,2,33.53,25,853
CUST_02990,8,35.3,42,1484
CUST_02991,9,67.97,7,1161
CUST_02992,2,71.86,39,1872
CUST_02993,14,35.71,32,1597
CUST_02994,14,67.46,44,1834
CUST_02995,4,48.94,28,708
CUST_02996,6,41.61,4,1912
CUST_02997,11,62.66,27,1594
CUST_02998,3,41.81,52,264
CUST_02999,8,91.45,39,332
CUST_03000,3,5.0,16,187
CUST_03001,14,27.12,54,1086
CUST_03002,13,36.84,22,819
CUST_03003,13,50.99,44,1302
CUST_03004,2,71.7,8,1565
CUST_03005,13,39.39,1,1194
CUST_03006,19,5.0,31,1526
CUST_03007,6,61.06,50,1987
CUST_03008,16,58.87,51,1556
CUST_03009,2,5.0,48,298
CUST_03010,8,39.9,30,200
CUST_03011,17,5.0,6,1158
CUST_03012,2,23.38,29,271
CUST_03013,10,17.43,57,534
CUST_03014,16,60.23,2,1465
CUST_03015,6,42.92,50,1110
CUST_03016,2,7.86,50,30
CUST_03017,2,62.0,55,1144
CUST_03018,13,5.0,8,68
CUST_03019,15,48.25,9,1669
CUST_03020,2,19.65,60,882
CUST_03021,7,30.86,45,960
CUST_03022,3,52.61,49,826
CUST_03023,8,53.04,57,1519
CUST_03024,14,73.42,46,923
CUST_03025,7,37.94,25,1169
CUST_03026,7,47.66,0,983
CUST_03027,1,29.06,29,1356
CUST_03028,17,44.55,56,480
CUST_03029,9,50.99,37,1929
CUST_03030,13,37.54,14,1286
CUST_03031,19,5.0,24,292
CUST_03032,19,48.29,5,1452
CUST_03033,17,49.11,17,85
CUST_03034,10,23.0,0,1039
CUST_03035,10,7.89,55,727
CUST_03036,4,76.9,2,627
CUST_03037,8,52.29,16,117
CUST_03038,18,34.27,47,269
CUST_03039,14,11.57,7,1418
CUST_03040,18,19.45,59,978
CUST_03041,14,72.56,48,854
CUST_03042,15,43.44,39,161
CUST_03043,4,26.24,16,699
CUST_03044,13,52.74,24,1127
CUST_03045,8,19.64,40,1676
CUST_03046,18,77.52,11,166
CUST_03047,12,73.82,28,299
CUST_03048,14,28.34,24,27
CUST_03049,2,24.28,50,1447
CUST_03050,18,5.0,35,1807
CUST_03051,2,5.0,52,561
CUST_03052,11,6.51,53,882
CUST_03053,9,43.38,24,155
CUST_03054,12,31.84,28,1347
CUST_03055,17,6.37,10,1371
CUST_03056,15,32.97,59,1144
CUST_03057,17,52.63,3,1979
CUST_03058,18,53.2,13,651
CUST_03059,6,5.0,45,1551
CUST_03060,17,36.79,37,820
CUST_03061,18,5.42,60,1973
CUST_03062,8,62.54,16,560
CUST_03063,9,59.6,1,1187
CUST_03064,6,17.55,7,1085
CUST_03065,5,20.85,35,1363
CUST_03066,12,28.47,9,1689
CUST_03067,11,5.0,6,311
CUST_03068,1,48.4,35,375
CUST_03069,11,33.18,15,1369
CUST_03070,19,64.25,13,149
CUST_03071,9,12.54,15,1911
CUST_03072,2,24.52,24,584
CUST_03073,12,5.0,40,580
CUST_03074,4,14.89,3,976
CUST_03075,4,10.45,28,176
CUST_03076,18,64.9,55,353
CUST_03077,15,22.54,5,513
CUST_03078,19,43.1,0,308
CUST_03079,13,30.48,38,118
CUST_03080,19,8.26,0,1542
CUST_03081,17,35.79,50,766
CUST_03082,6,54.98,39,995
CUST_03083,16,9.81,56,972
CUST_03084,12,60.23,2,915
CUST_03085,19,18.76,0,477
CUST_03086,5,27.93,0,1437
CUST_03087,17,53.27,38,586
CUST_03088,1,23.41,20,350
CUST_03089,10,40.94,44,1529
CUST_03090,15,32.13,29,194
CUST_03091,11,43.23,31,1210
CUST_03092,13,5.0,32,1473
CUST_03093,5,5.0,47,495
CUST_03094,1,55.4,21,514
CUST_03095,12,65.93,29,695
CUST_03096,11,17.24,53,1870
CUST_03097,17,33.9,45,272
CUST_03098,4,47.37,3,879
CUST_03099,15,57.33,22,51
CUST_03100,9,5.0,54,262
CUST_03101,19,17.85,43,1391
CUST_03102,19,31.69,24,132
CUST_03103,12,57.58,11,993
CUST_03104,5,102.46,16,1248
CUST_03105,10,34.3,52,309
CUST_03106,17,5.0,14,1596
CUST_03107,5,50.06,9,1900
CUST_03108,16,73.02,34,15
CUST_03109,7,42.7,54,1764
CUST_03110,9,17.33,51,194
CUST_03111,3,63.95,51,1786
CUST_03112,15,56.59,28,1466
CUST_03113,16,14.35,11,302
CUST_03114,18,49.54,0,1071
CUST_03115,14,64.93,0,1770
CUST_03116,3,69.55,9,1144
CUST_03117,12,38.34,17,1522
CUST_03118,9,31.05,46,831
CUST_03119,7,70.68,1,561
CUST_03120,9,9.75,48,1492
CUST_03121,13,50.96,7,40
CUST_03122,18,5.75,21,1479
CUST_03123,5,66.63,21,533
CUST_03124,13,33.55,25,370
CUST_03125,4,71.71,25,1205
CUST_03126,2,52.29,8,516
CUST_03127,16,9.42,20,656
CUST_03128,9,75.62,30,1892
CUST_03129,9,78.78,51,589
CUST_03130,6,62.06,42,230
CUST_03131,11,20.96,5,808
CUST_03132,1,32.35,55,1371
CUST_03133,4,43.64,13,478
CUST_03134,13,22.41,32,1232
CUST_03135,13,82.31,6,674
CUST_03136,13,43.61,23,1703
CUST_03137,2,5.0,8,277
CUST_03138,9,48.48,10,1772
CUST_03139,8,31.3,55,1711
CUST_03140,7,38.13,22,52
CUST_03141,4,30.78,47,1884
CUST_03142,18,60.18,50,1033
CUST_03143,3,67.99,1,1681
CUST_03144,6,47.08,14,1762
CUST_03145,12,31.52,34,747
CUST_03146,12,38.97,35,463
CUST_03147,8,40.49,51,753
CUST_03148,1,19.94,53,1840
CUST_03149,4,54.47,27,582
CUST_03150,11,51.5,38,157
CUST_03151,3,78.51,43,18
CUST_03152,13,71.38,3,54
CUST_03153,17,22.86,9,1979
CUST_03154,10,60.51,5,1750
CUST_03155,12,16.23,56,1991
CUST_03156,15,57.4,29,720
CUST_03157,10,27.08,53,1044
CUST_03158,14,14.42,45,1305
CUST_03159,13,47.0,34,760
CUST_03160,5,5.0,48,1563
CUST_03161,6,5.0,42,1018
CUST_03162,2,35.56,9,1958
CUST_03163,17,42.06,57,1440
CUST_03164,4,30.77,60,807
CUST_03165,14,5.0,52,722
CUST_03166,10,19.55,31,284
CUST_03167,3,49.78,41,1555
CUST_03168,3,54.54,41,1555
CUST_03169,15,39.59,2,510
CUST_03170,6,68.92,55,1865
CUST_03171,17,49.93,25,1021
CUST_03172,12,21.31,14,1419
CUST_03173,11,32.99,16,119
CUST_03174,4,5.0,26,96
CUST_03175,6,37.3,17,119
CUST_03176,1,67.8,50,1560
CUST_03177,16,57.13,18,1176
CUST_03178,15,75.05,11,1268
CUST_03179,17,32.43,23,1795
CUST_03180,8,73.65,4,1539
CUST_03181,12,35.17,23,392
CUST_03182,10,76.79,26,1166
CUST_03183,15,39.45,47,1527
CUST_03184,9,57.68,29,793
CUST_03185,2,76.88,14,1870
CUST_03186,5,35.16,46,1881
CUST_03187,6,45.46,58,219
CUST_03188,7,72.22,37,838
